dates,parks,away,home,homewin,etcs,times
2017/07/01,잠실,기아,LG,패,정규시즌,18:00
2017/07/01,문학,삼성,SK,패,정규시즌,18:00
2017/07/01,대전,두산,한화,승,정규시즌,18:00
2017/07/01,사직,NC,롯데,승,정규시즌,18:00
2017/07/02,잠실,기아,LG,패,정규시즌,18:00
2017/07/02,문학,삼성,SK,승,정규시즌,18:00
2017/07/02,사직,NC,롯데,승,정규시즌,18:00
2017/07/02,수원,넥센,KT,패,정규시즌,18:00
2017/07/04,고척,한화,넥센,승,정규시즌,18:30
2017/07/04,잠실,KT,두산,승,정규시즌,18:30
2017/07/04,문학,기아,SK,패,정규시즌,18:30
2017/07/04,포항,롯데,삼성,승,정규시즌,18:30
2017/07/05,고척,한화,넥센,승,정규시즌,18:30
2017/07/05,잠실,KT,두산,승,정규시즌,18:30
2017/07/05,문학,기아,SK,승,정규시즌,18:30
2017/07/05,마산,LG,NC,패,정규시즌,18:30
2017/07/05,포항,롯데,삼성,승,정규시즌,18:30
2017/07/06,고척,한화,넥센,승,정규시즌,18:30
2017/07/06,문학,기아,SK,패,정규시즌,18:30
2017/07/06,포항,롯데,삼성,패,정규시즌,18:30
2017/07/07,대구,넥센,삼성,패,정규시즌,18:30
2017/07/07,사직,SK,롯데,패,정규시즌,18:30
2017/07/07,마산,두산,NC,패,정규시즌,18:30
2017/07/08,잠실,한화,LG,패,정규시즌,18:00
2017/07/08,대구,넥센,삼성,패,정규시즌,18:00
2017/07/08,사직,SK,롯데,승,정규시즌,18:00
2017/07/08,수원,기아,KT,패,정규시즌,18:00
2017/07/09,잠실,한화,LG,승,정규시즌,18:00
2017/07/09,대구,넥센,삼성,승,정규시즌,18:00
2017/07/09,사직,SK,롯데,패,정규시즌,18:00
2017/07/09,마산,두산,NC,승,정규시즌,18:00
2017/07/11,잠실,넥센,두산,패,정규시즌,18:30
2017/07/11,문학,LG,SK,승,정규시즌,18:30
2017/07/11,대전,롯데,한화,패,정규시즌,18:30
2017/07/11,광주,NC,기아,승,정규시즌,18:30
2017/07/11,수원,삼성,KT,패,정규시즌,18:30
2017/07/12,잠실,넥센,두산,승,정규시즌,18:30
2017/07/12,문학,LG,SK,패,정규시즌,18:30
2017/07/12,대전,롯데,한화,패,정규시즌,18:30
2017/07/12,광주,NC,기아,승,정규시즌,18:30
2017/07/12,수원,삼성,KT,패,정규시즌,18:30
2017/07/13,잠실,넥센,두산,승,정규시즌,18:30
2017/07/13,문학,LG,SK,패,정규시즌,18:30
2017/07/13,대전,롯데,한화,승,정규시즌,18:30
2017/07/13,광주,NC,기아,승,정규시즌,18:30
2017/07/13,수원,삼성,KT,승,정규시즌,18:30
2017/07/15,대구,드림,나눔,패,올스타전,18:00
2017/07/18,고척,기아,넥센,패,정규시즌,18:30
2017/07/18,잠실,KT,LG,승,정규시즌,18:30
2017/07/18,문학,두산,SK,패,정규시즌,18:30
2017/07/18,청주,NC,한화,패,정규시즌,18:30
2017/07/18,울산,삼성,롯데,승,정규시즌,18:30
2017/07/19,고척,기아,넥센,승,정규시즌,18:30
2017/07/19,잠실,KT,LG,승,정규시즌,18:30
2017/07/19,문학,두산,SK,승,정규시즌,18:30
2017/07/19,청주,NC,한화,패,정규시즌,18:30
2017/07/19,울산,삼성,롯데,패,정규시즌,18:30
2017/07/20,고척,기아,넥센,패,정규시즌,18:30
2017/07/20,잠실,KT,LG,승,정규시즌,18:30
2017/07/20,문학,두산,SK,패,정규시즌,18:30
2017/07/20,청주,NC,한화,패,정규시즌,18:30
2017/07/20,울산,삼성,롯데,무,정규시즌,18:30
2017/07/21,고척,KT,넥센,승,정규시즌,18:30
2017/07/21,잠실,한화,두산,승,정규시즌,18:30
2017/07/21,대구,LG,삼성,패,정규시즌,18:30
2017/07/21,광주,롯데,기아,패,정규시즌,18:30
2017/07/21,마산,SK,NC,승,정규시즌,18:30
2017/07/22,고척,KT,넥센,패,정규시즌,18:00
2017/07/22,잠실,한화,두산,승,정규시즌,18:00
2017/07/22,광주,롯데,기아,패,정규시즌,18:00
2017/07/22,마산,SK,NC,승,정규시즌,18:00
2017/07/23,고척,KT,넥센,승,정규시즌,18:00
2017/07/23,잠실,한화,두산,승,정규시즌,18:00
2017/07/23,대구,LG,삼성,승,정규시즌,18:00
2017/07/23,광주,롯데,기아,패,정규시즌,18:00
2017/07/23,마산,SK,NC,승,정규시즌,18:00
2017/07/25,잠실,넥센,LG,패,정규시즌,18:30
2017/07/25,대구,NC,삼성,승,정규시즌,18:30
2017/07/25,광주,SK,기아,승,정규시즌,18:30
2017/07/25,수원,두산,KT,패,정규시즌,18:30
2017/07/26,잠실,넥센,LG,승,정규시즌,18:30
2017/07/26,대구,NC,삼성,승,정규시즌,18:30
2017/07/26,광주,SK,기아,승,정규시즌,18:30
2017/07/26,사직,한화,롯데,승,정규시즌,18:30
2017/07/26,수원,두산,KT,패,정규시즌,18:30
2017/07/27,잠실,넥센,LG,승,정규시즌,18:30
2017/07/27,대구,NC,삼성,패,정규시즌,18:30
2017/07/27,광주,SK,기아,승,정규시즌,18:30
2017/07/27,사직,한화,롯데,패,정규시즌,18:30
2017/07/27,수원,두산,KT,패,정규시즌,18:30
2017/07/28,고척,삼성,넥센,패,정규시즌,18:30
2017/07/28,잠실,기아,두산,무,정규시즌,18:30
2017/07/28,문학,롯데,SK,승,정규시즌,18:30
2017/07/28,대전,LG,한화,승,정규시즌,18:30
2017/07/28,수원,NC,KT,패,정규시즌,18:30
2017/07/29,고척,삼성,넥센,승,정규시즌,18:00
2017/07/29,잠실,기아,두산,패,정규시즌,18:00
2017/07/29,문학,롯데,SK,승,정규시즌,18:00
2017/07/29,대전,LG,한화,패,정규시즌,18:00
2017/07/29,수원,NC,KT,승,정규시즌,18:00
2017/07/30,고척,삼성,넥센,승,정규시즌,18:00
2017/07/30,잠실,기아,두산,승,정규시즌,18:00
2017/07/30,문학,롯데,SK,패,정규시즌,18:00
2017/07/30,대전,LG,한화,패,정규시즌,18:00
2017/07/30,수원,NC,KT,패,정규시즌,18:00
2017/08/01,고척,SK,넥센,승,정규시즌,18:30
2017/08/01,잠실,롯데,LG,승,정규시즌,18:30
2017/08/01,대구,두산,삼성,패,정규시즌,18:30
2017/08/01,광주,KT,기아,패,정규시즌,18:30
2017/08/01,마산,한화,NC,승,정규시즌,18:30
2017/08/02,고척,SK,넥센,승,정규시즌,18:30
2017/08/02,잠실,롯데,LG,승,정규시즌,18:30
2017/08/02,대구,두산,삼성,패,정규시즌,18:30
2017/08/02,마산,한화,NC,패,정규시즌,18:30
2017/08/03,고척,SK,넥센,승,정규시즌,18:30
2017/08/03,잠실,롯데,LG,승,정규시즌,18:30
2017/08/03,대구,두산,삼성,패,정규시즌,18:30
2017/08/03,광주,KT,기아,승,정규시즌,18:30
2017/08/03,마산,한화,NC,승,정규시즌,18:30
2017/08/04,잠실,두산,LG,패,정규시즌,18:30
2017/08/04,대전,기아,한화,승,정규시즌,18:30
2017/08/04,사직,넥센,롯데,승,정규시즌,18:30
2017/08/04,마산,삼성,NC,패,정규시즌,18:30
2017/08/04,수원,SK,KT,패,정규시즌,18:30
2017/08/05,잠실,두산,LG,패,정규시즌,18:00
2017/08/05,대전,기아,한화,패,정규시즌,18:00
2017/08/05,사직,넥센,롯데,승,정규시즌,18:00
2017/08/05,마산,삼성,NC,패,정규시즌,18:00
2017/08/05,수원,SK,KT,승,정규시즌,18:00
2017/08/06,잠실,두산,LG,패,정규시즌,18:00
2017/08/06,사직,넥센,롯데,승,정규시즌,18:00
2017/08/06,마산,삼성,NC,승,정규시즌,18:00
2017/08/06,수원,SK,KT,승,정규시즌,18:00
2017/08/08,잠실,한화,두산,승,정규시즌,18:30
2017/08/08,문학,NC,SK,승,정규시즌,18:30
2017/08/08,대구,LG,삼성,패,정규시즌,18:30
2017/08/08,광주,넥센,기아,패,정규시즌,18:30
2017/08/08,사직,KT,롯데,승,정규시즌,18:30
2017/08/09,잠실,한화,두산,패,정규시즌,18:30
2017/08/09,문학,NC,SK,패,정규시즌,18:30
2017/08/09,대구,LG,삼성,승,정규시즌,18:30
2017/08/09,광주,넥센,기아,승,정규시즌,18:30
2017/08/09,사직,KT,롯데,승,정규시즌,18:30
2017/08/10,고척,두산,넥센,패,정규시즌,18:30
2017/08/10,잠실,SK,LG,패,정규시즌,18:30
2017/08/10,마산,롯데,NC,승,정규시즌,18:30
2017/08/11,고척,두산,넥센,승,정규시즌,18:30
2017/08/11,잠실,SK,LG,승,정규시즌,18:30
2017/08/11,대전,삼성,한화,승,정규시즌,18:30
2017/08/11,마산,롯데,NC,패,정규시즌,18:30
2017/08/11,수원,기아,KT,승,정규시즌,18:30
2017/08/12,고척,한화,넥센,패,정규시즌,18:00
2017/08/12,잠실,NC,두산,승,정규시즌,18:00
2017/08/12,문학,KT,SK,승,정규시즌,18:00
2017/08/12,대구,롯데,삼성,승,정규시즌,18:00
2017/08/12,광주,LG,기아,승,정규시즌,18:00
2017/08/13,고척,한화,넥센,승,정규시즌,18:00
2017/08/13,잠실,NC,두산,승,정규시즌,18:00
2017/08/13,문학,KT,SK,패,정규시즌,18:00
2017/08/13,대구,롯데,삼성,패,정규시즌,18:00
2017/08/15,광주,NC,기아,승,정규시즌,18:00
2017/08/15,사직,두산,롯데,승,정규시즌,18:00
2017/08/16,잠실,KT,LG,승,정규시즌,18:30
2017/08/16,대전,SK,한화,승,정규시즌,18:30
2017/08/16,대구,넥센,삼성,패,정규시즌,18:30
2017/08/16,광주,NC,기아,승,정규시즌,18:30
2017/08/16,사직,두산,롯데,승,정규시즌,18:30
2017/08/17,고척,롯데,넥센,패,정규시즌,18:30
2017/08/17,잠실,기아,두산,승,정규시즌,18:30
2017/08/17,문학,LG,SK,승,정규시즌,18:30
2017/08/17,마산,한화,NC,승,정규시즌,18:30
2017/08/17,수원,삼성,KT,패,정규시즌,18:30
2017/08/18,고척,롯데,넥센,패,정규시즌,18:30
2017/08/18,잠실,기아,두산,승,정규시즌,18:30
2017/08/18,문학,LG,SK,승,정규시즌,18:30
2017/08/18,마산,한화,NC,패,정규시즌,18:30
2017/08/18,수원,삼성,KT,패,정규시즌,18:30
2017/08/19,고척,NC,넥센,승,정규시즌,18:00
2017/08/19,잠실,삼성,LG,승,정규시즌,18:00
2017/08/19,대전,롯데,한화,승,정규시즌,18:00
2017/08/19,광주,SK,기아,패,정규시즌,18:00
2017/08/19,수원,두산,KT,패,정규시즌,18:00
2017/08/20,고척,NC,넥센,패,정규시즌,18:00
2017/08/20,대전,롯데,한화,패,정규시즌,18:00
2017/08/20,수원,두산,KT,승,정규시즌,18:00
2017/08/22,고척,삼성,넥센,승,정규시즌,18:30
2017/08/22,잠실,NC,LG,패,정규시즌,18:30
2017/08/22,문학,두산,SK,패,정규시즌,18:30
2017/08/22,광주,롯데,기아,패,정규시즌,18:30
2017/08/22,수원,한화,KT,패,정규시즌,18:30
2017/08/23,고척,삼성,넥센,승,정규시즌,18:30
2017/08/23,잠실,NC,LG,승,정규시즌,18:30
2017/08/23,문학,두산,SK,패,정규시즌,18:30
2017/08/23,광주,롯데,기아,패,정규시즌,18:30
2017/08/23,수원,한화,KT,패,정규시즌,18:30
2017/08/24,잠실,넥센,두산,승,정규시즌,18:30
2017/08/24,대구,SK,삼성,패,정규시즌,18:30
2017/08/24,사직,LG,롯데,승,정규시즌,18:30
2017/08/24,마산,KT,NC,승,정규시즌,18:30
2017/08/25,잠실,넥센,두산,승,정규시즌,18:30
2017/08/25,대전,기아,한화,승,정규시즌,18:30
2017/08/25,대구,SK,삼성,패,정규시즌,18:30
2017/08/25,사직,LG,롯데,승,정규시즌,18:30
2017/08/25,마산,KT,NC,승,정규시즌,18:30
2017/08/26,잠실,LG,두산,승,정규시즌,18:00
2017/08/26,문학,한화,SK,승,정규시즌,18:00
2017/08/26,대구,KT,삼성,승,정규시즌,18:00
2017/08/26,사직,넥센,롯데,승,정규시즌,18:00
2017/08/26,마산,기아,NC,패,정규시즌,18:00
2017/08/27,잠실,LG,두산,무,정규시즌,18:00
2017/08/27,문학,한화,SK,승,정규시즌,18:00
2017/08/27,대구,KT,삼성,패,정규시즌,18:00
2017/08/27,사직,넥센,롯데,패,정규시즌,18:00
2017/08/27,마산,기아,NC,승,정규시즌,18:00
2017/08/29,고척,SK,넥센,승,정규시즌,18:30
2017/08/29,잠실,롯데,두산,승,정규시즌,18:30
2017/08/29,대전,LG,한화,승,정규시즌,18:30
2017/08/29,대구,기아,삼성,패,정규시즌,18:30
2017/08/29,수원,NC,KT,패,정규시즌,18:30
2017/08/30,고척,SK,넥센,승,정규시즌,18:30
2017/08/30,잠실,롯데,두산,패,정규시즌,18:30
2017/08/30,대전,LG,한화,패,정규시즌,18:30
2017/08/30,대구,기아,삼성,패,정규시즌,18:30
2017/08/30,수원,NC,KT,승,정규시즌,18:30
2017/08/31,잠실,넥센,LG,패,정규시즌,18:30
2017/08/31,문학,삼성,SK,승,정규시즌,18:30
2017/08/31,대전,KT,한화,승,정규시즌,18:30
2017/08/31,광주,두산,기아,승,정규시즌,18:30
2017/08/31,사직,NC,롯데,승,정규시즌,18:30
2017/09/01,잠실,넥센,LG,승,정규시즌,18:30
2017/09/01,문학,삼성,SK,승,정규시즌,18:30
2017/09/01,대전,KT,한화,패,정규시즌,18:30
2017/09/01,광주,두산,기아,승,정규시즌,18:30
2017/09/01,사직,NC,롯데,승,정규시즌,18:30
2017/09/02,고척,기아,넥센,패,정규시즌,17:00
2017/09/02,잠실,삼성,두산,패,정규시즌,17:00
2017/09/02,사직,한화,롯데,승,정규시즌,17:00
2017/09/02,마산,LG,NC,승,정규시즌,17:00
2017/09/02,수원,SK,KT,패,정규시즌,17:00
2017/09/03,고척,기아,넥센,승,정규시즌,14:00
2017/09/03,잠실,삼성,두산,승,정규시즌,14:00
2017/09/03,사직,한화,롯데,승,정규시즌,14:00
2017/09/03,마산,LG,NC,승,정규시즌,14:00
2017/09/03,수원,SK,KT,승,정규시즌,14:00
2017/09/05,잠실,기아,LG,승,정규시즌,18:30
2017/09/05,문학,롯데,SK,승,정규시즌,18:30
2017/09/05,대전,두산,한화,승,정규시즌,18:30
2017/09/05,대구,NC,삼성,승,정규시즌,18:30
2017/09/05,수원,넥센,KT,승,정규시즌,18:30
2017/09/06,잠실,기아,LG,승,정규시즌,18:30
2017/09/06,대전,두산,한화,패,정규시즌,18:30
2017/09/06,수원,넥센,KT,승,정규시즌,18:30
2017/09/07,고척,LG,넥센,무,정규시즌,18:30
2017/09/07,잠실,KT,두산,패,정규시즌,18:30
2017/09/07,광주,한화,기아,패,정규시즌,18:30
2017/09/07,사직,삼성,롯데,패,정규시즌,18:30
2017/09/07,마산,SK,NC,승,정규시즌,18:30
2017/09/08,고척,LG,넥센,패,정규시즌,18:30
2017/09/08,잠실,KT,두산,승,정규시즌,18:30
2017/09/08,광주,한화,기아,승,정규시즌,18:30
2017/09/08,사직,삼성,롯데,승,정규시즌,18:30
2017/09/08,마산,SK,NC,승,정규시즌,18:30
2017/09/09,잠실,두산,LG,승,정규시즌,17:00
2017/09/09,문학,넥센,SK,승,정규시즌,17:00
2017/09/09,대전,NC,한화,승,정규시즌,17:00
2017/09/09,광주,삼성,기아,승,정규시즌,17:00
2017/09/09,수원,롯데,KT,승,정규시즌,17:00
2017/09/10,잠실,두산,LG,패,정규시즌,14:00
2017/09/10,문학,넥센,SK,승,정규시즌,14:00
2017/09/10,대전,NC,한화,패,정규시즌,14:00
2017/09/10,광주,삼성,기아,패,정규시즌,14:00
2017/09/10,수원,롯데,KT,패,정규시즌,14:00
2017/09/12,고척,KT,넥센,패,정규시즌,18:30
2017/09/12,잠실,롯데,LG,패,정규시즌,18:30
2017/09/12,문학,기아,SK,패,정규시즌,18:30
2017/09/12,대구,한화,삼성,패,정규시즌,18:30
2017/09/12,마산,두산,NC,패,정규시즌,18:30
2017/09/13,고척,KT,넥센,승,정규시즌,18:30
2017/09/13,잠실,롯데,LG,승,정규시즌,18:30
2017/09/13,문학,기아,SK,승,정규시즌,18:30
2017/09/13,대구,한화,삼성,승,정규시즌,18:30
2017/09/13,마산,두산,NC,패,정규시즌,18:30
2017/09/14,잠실,SK,두산,패,정규시즌,18:30
2017/09/14,대전,넥센,한화,승,정규시즌,18:30
2017/09/14,사직,기아,롯데,패,정규시즌,18:30
2017/09/14,마산,삼성,NC,무,정규시즌,18:30
2017/09/14,수원,LG,KT,승,정규시즌,18:30
2017/09/15,잠실,SK,두산,패,정규시즌,18:30
2017/09/15,대전,넥센,한화,승,정규시즌,18:30
2017/09/15,사직,기아,롯데,승,정규시즌,18:30
2017/09/15,마산,삼성,NC,패,정규시즌,18:30
2017/09/15,수원,LG,KT,승,정규시즌,18:30
2017/09/16,잠실,한화,LG,패,정규시즌,17:00
2017/09/16,대구,두산,삼성,패,정규시즌,17:00
2017/09/16,광주,KT,기아,승,정규시즌,17:00
2017/09/16,사직,SK,롯데,승,정규시즌,17:00
2017/09/16,마산,넥센,NC,승,정규시즌,17:00
2017/09/17,잠실,한화,LG,승,정규시즌,14:00
2017/09/17,대구,두산,삼성,패,정규시즌,14:00
2017/09/17,광주,KT,기아,승,정규시즌,14:00
2017/09/17,사직,SK,롯데,승,정규시즌,14:00
2017/09/17,마산,넥센,NC,패,정규시즌,14:00
2017/09/19,잠실,KT,LG,패,정규시즌,18:30
2017/09/19,광주,SK,기아,패,정규시즌,18:30
2017/09/19,사직,두산,롯데,패,정규시즌,18:30
2017/09/20,잠실,한화,LG,패,정규시즌,18:30
2017/09/20,광주,SK,기아,패,정규시즌,18:30
2017/09/20,마산,두산,NC,패,정규시즌,18:30
2017/09/21,대구,LG,삼성,승,정규시즌,18:30
2017/09/21,수원,넥센,KT,패,정규시즌,18:30
2017/09/22,대전,롯데,한화,패,정규시즌,18:30
2017/09/22,대구,LG,삼성,패,정규시즌,18:30
2017/09/22,광주,두산,기아,패,정규시즌,18:30
2017/09/23,대전,삼성,한화,승,정규시즌,17:00
2017/09/23,광주,KT,기아,승,정규시즌,17:00
2017/09/23,사직,넥센,롯데,승,정규시즌,17:00
2017/09/23,마산,LG,NC,패,정규시즌,17:00
2017/09/24,잠실,KT,두산,승,정규시즌,14:00
2017/09/24,광주,한화,기아,패,정규시즌,14:00
2017/09/24,마산,LG,NC,승,정규시즌,14:00
2017/09/26,광주,LG,기아,승,정규시즌,18:30
2017/09/26,사직,한화,롯데,승,정규시즌,18:30
2017/09/27,대구,NC,삼성,패,정규시즌,18:30
2017/09/27,수원,두산,KT,승,정규시즌,18:30
2017/09/28,대전,기아,한화,패,정규시즌,18:30
2017/09/28,수원,LG,KT,패,정규시즌,18:30
2017/09/29,잠실,두산,LG,패,정규시즌,18:30
2017/09/29,문학,롯데,SK,패,정규시즌,18:30
2017/09/29,대전,기아,한화,패,정규시즌,18:30
2017/09/29,마산,넥센,NC,승,정규시즌,18:30
2017/09/30,잠실,삼성,LG,승,정규시즌,17:00
2017/09/30,대전,SK,한화,패,정규시즌,17:00
2017/09/30,마산,넥센,NC,승,정규시즌,17:00
2017/10/01,잠실,삼성,LG,패,정규시즌,14:00
2017/10/01,대전,두산,한화,패,정규시즌,14:00
2017/10/01,수원,기아,KT,승,정규시즌,14:00
2017/10/02,수원,기아,KT,패,정규시즌,14:00
2017/10/03,잠실,SK,두산,패,정규시즌,14:00
2017/10/03,수원,기아,KT,패,정규시즌,14:00
2017/10/03,대전,NC,한화,무,정규시즌,15:00
2017/10/03,사직,LG,롯데,승,정규시즌,15:00
2017/10/03,대구,넥센,삼성,승,정규시즌,17:00
2017/10/05,마산,SK,NC,승,와일드카드,14:00
2017/10/08,사직,NC,롯데,패,준플레이오프,14:00
2017/10/09,사직,NC,롯데,승,준플레이오프,14:00
2017/10/11,마산,롯데,NC,승,준플레이오프,18:30
2017/10/13,마산,롯데,NC,패,준플레이오프,18:30
2017/10/15,사직,NC,롯데,패,준플레이오프,14:00
2017/10/17,잠실,NC,두산,패,플레이오프,18:30
2017/10/18,잠실,NC,두산,승,플레이오프,18:30
2017/10/20,마산,두산,NC,패,플레이오프,18:30
2017/10/21,마산,두산,NC,패,플레이오프,14:00
2017/10/25,광주,두산,기아,패,한국시리즈,18:30
2017/10/26,광주,두산,기아,승,한국시리즈,18:30
2017/10/28,잠실,기아,두산,패,한국시리즈,14:00
2017/10/29,잠실,기아,두산,패,한국시리즈,14:00
2017/10/30,잠실,기아,두산,패,한국시리즈,18:30
2018/03/13,대전,넥센,한화,패,시범경기,13:00
2018/03/13,광주,두산,기아,승,시범경기,13:00
2018/03/13,사직,LG,롯데,패,시범경기,13:00
2018/03/13,마산,SK,NC,패,시범경기,13:00
2018/03/13,수원,삼성,KT,승,시범경기,13:00
2018/03/14,대전,넥센,한화,승,시범경기,13:00
2018/03/14,광주,두산,기아,패,시범경기,13:00
2018/03/14,사직,LG,롯데,패,시범경기,13:00
2018/03/14,마산,SK,NC,패,시범경기,13:00
2018/03/14,수원,삼성,KT,승,시범경기,13:00
2018/03/16,대전,KT,한화,패,시범경기,13:00
2018/03/16,대구,SK,삼성,패,시범경기,13:00
2018/03/16,광주,넥센,기아,승,시범경기,13:00
2018/03/16,사직,두산,롯데,승,시범경기,13:00
2018/03/16,마산,LG,NC,승,시범경기,13:00
2018/03/17,잠실,LG,두산,승,시범경기,13:00
2018/03/17,문학,넥센,SK,승,시범경기,13:00
2018/03/17,대전,NC,한화,승,시범경기,13:00
2018/03/17,대구,기아,삼성,패,시범경기,13:00
2018/03/17,수원,롯데,KT,패,시범경기,13:00
2018/03/18,문학,넥센,SK,무,시범경기,13:00
2018/03/18,대전,NC,한화,승,시범경기,13:00
2018/03/18,대구,기아,삼성,패,시범경기,13:00
2018/03/18,수원,롯데,KT,승,시범경기,13:00
2018/03/18,잠실,두산,LG,승,시범경기,14:00
2018/03/20,고척,LG,넥센,패,시범경기,13:00
2018/03/20,잠실,한화,두산,승,시범경기,13:00
2018/03/20,문학,KT,SK,패,시범경기,13:00
2018/03/20,대구,NC,삼성,승,시범경기,17:00
2018/03/21,고척,LG,넥센,승,시범경기,13:00
2018/03/24,고척,한화,넥센,승,정규시즌,14:00
2018/03/24,잠실,삼성,두산,패,정규시즌,14:00
2018/03/24,문학,롯데,SK,승,정규시즌,14:00
2018/03/24,광주,KT,기아,패,정규시즌,14:00
2018/03/24,마산,LG,NC,승,정규시즌,14:00
2018/03/25,고척,한화,넥센,패,정규시즌,14:00
2018/03/25,잠실,삼성,두산,승,정규시즌,14:00
2018/03/25,문학,롯데,SK,승,정규시즌,14:00
2018/03/25,광주,KT,기아,승,정규시즌,14:00
2018/03/25,마산,LG,NC,승,정규시즌,14:00
2018/03/27,고척,LG,넥센,승,정규시즌,18:30
2018/03/27,잠실,롯데,두산,승,정규시즌,18:30
2018/03/27,문학,KT,SK,승,정규시즌,18:30
2018/03/27,광주,삼성,기아,승,정규시즌,18:30
2018/03/27,마산,한화,NC,승,정규시즌,18:30
2018/03/28,고척,LG,넥센,패,정규시즌,18:30
2018/03/28,잠실,롯데,두산,승,정규시즌,18:30
2018/03/28,문학,KT,SK,패,정규시즌,18:30
2018/03/28,광주,삼성,기아,패,정규시즌,18:30
2018/03/28,마산,한화,NC,패,정규시즌,18:30
2018/03/29,고척,LG,넥센,승,정규시즌,18:30
2018/03/29,잠실,롯데,두산,승,정규시즌,18:30
2018/03/29,문학,KT,SK,패,정규시즌,18:30
2018/03/29,광주,삼성,기아,승,정규시즌,18:30
2018/03/29,마산,한화,NC,승,정규시즌,18:30
2018/03/30,잠실,기아,LG,패,정규시즌,18:30
2018/03/30,대전,SK,한화,패,정규시즌,18:30
2018/03/30,대구,넥센,삼성,패,정규시즌,18:30
2018/03/30,사직,NC,롯데,패,정규시즌,18:30
2018/03/30,수원,두산,KT,패,정규시즌,19:00
2018/03/31,잠실,기아,LG,승,정규시즌,17:00
2018/03/31,대전,SK,한화,패,정규시즌,17:00
2018/03/31,대구,넥센,삼성,패,정규시즌,17:00
2018/03/31,사직,NC,롯데,패,정규시즌,17:00
2018/03/31,수원,두산,KT,승,정규시즌,17:00
2018/04/01,잠실,기아,LG,승,정규시즌,14:00
2018/04/01,대전,SK,한화,패,정규시즌,14:00
2018/04/01,대구,넥센,삼성,승,정규시즌,14:00
2018/04/01,사직,NC,롯데,승,정규시즌,14:00
2018/04/01,수원,두산,KT,승,정규시즌,14:00
2018/04/03,고척,KT,넥센,패,정규시즌,18:30
2018/04/03,잠실,LG,두산,승,정규시즌,18:30
2018/04/03,문학,기아,SK,승,정규시즌,18:30
2018/04/03,대전,롯데,한화,승,정규시즌,18:30
2018/04/03,마산,삼성,NC,승,정규시즌,18:30
2018/04/04,고척,KT,넥센,승,정규시즌,18:30
2018/04/04,잠실,LG,두산,승,정규시즌,18:30
2018/04/04,문학,기아,SK,패,정규시즌,18:30
2018/04/04,대전,롯데,한화,승,정규시즌,18:30
2018/04/04,마산,삼성,NC,승,정규시즌,18:30
2018/04/05,고척,KT,넥센,승,정규시즌,18:30
